Image_ID,MedSAM Dice 50 manual,MedSAM Orig Dice Scores,Diffusion + Unet,Diffusion + Unet_noscale,"max(sclae,noS)",mask_area
2428,,0.2005523,0.391441166,0.437275976,0.437275976,2548
2429,,0.105019264,0.540511727,0.521632075,0.540511727,2372
2430,,0.171888158,0.574766338,0.579779565,0.579779565,4500
2431,,0.285185874,0.462441325,0.408764929,0.462441325,1084
2432,,0.081750989,0.433079422,0.39555636,0.433079422,1889
2433,,0.331022471,0.546116948,0.706070662,0.706070662,13339
2434,,0.12109451,0.647427857,0.642966568,0.647427857,2971
2435,,0.153530106,0.459034801,0.51446414,0.51446414,4305
2436,,0.291152745,0.122330099,0.255017161,0.255017161,11320
2437,,0.304874897,0.717705488,0.709808707,0.717705488,9636
2438,,0.255329907,0.644249499,0.652101696,0.652101696,3201
2439,,0.135955185,0.350914955,0.250409395,0.350914955,4897
2440,,0.46894601,0.48964861,0.588989139,0.588989139,14218
2441,,0.149304748,0.338755995,0.472955137,0.472955137,1154
2442,,0.076727785,0.404655337,0.297430277,0.404655337,2607
2443,,0.408818215,0.718770444,0.724685431,0.724685431,6483
2444,,0.112425253,0.449357331,0.530497193,0.530497193,3863
2445,,0.301212519,0.516287625,0.511083364,0.516287625,4550
2446,,0.124766961,0.703957796,0.673583865,0.703957796,3467
2447,,0.256929964,0.522842646,0.511808455,0.522842646,1116
2448,,0.810420334,0.528082609,0.501884401,0.528082609,2418
2449,,0.619805157,0.604825497,0.813076377,0.813076377,11241
2450,,0.223768368,0.442512065,0.60746783,0.60746783,4191
2451,,0.175382853,0.673675716,0.644190967,0.673675716,4279
2452,,0.205187231,0.525114179,0.397472352,0.525114179,3672
2453,,0.44055599,0.585962892,0.738535285,0.738535285,12923
2454,,0.407750756,0.624804854,0.694510639,0.694510639,14267
2455,,0.159854874,0.529411793,0.473913044,0.529411793,3581
2456,,0.113785453,0.240266964,0.456532538,0.456532538,2836
2457,,0.13870576,0.49147442,0.504132211,0.504132211,2844
2458,,0.152252257,0.20478943,0.24380374,0.24380374,610
2459,,0.250609249,0.61210376,0.618328273,0.618328273,3698
2460,,0.195146874,0.687408864,0.663494945,0.687408864,4436
2461,,0.110775128,0.600306273,0.643279314,0.643279314,2815
2462,,0.532091022,0.308843344,0.331266463,0.331266463,21947
2463,,0.555332243,0.746334314,0.61966145,0.746334314,5945
2464,,0.430002272,0.816756606,0.800464332,0.816756606,8679
2465,,0.229817376,0.690930784,0.666763306,0.690930784,2874
2466,,0.25307557,0.088428974,0.110270955,0.110270955,210
2467,,0.219854519,0.693512321,0.545684993,0.693512321,4378
2468,,0.468773246,0.380530983,0.423888654,0.423888654,3445
2469,,0.413256794,0.596135855,0.593246043,0.596135855,13573
2470,,0.120001234,0.470705062,0.475081921,0.475081921,3221
2471,,0.248347327,0.572317243,0.589966536,0.589966536,4123
2472,,0.214438677,0.744248986,0.687701881,0.744248986,7036
2473,,0.462100059,0.822878242,0.502082109,0.822878242,1215
2474,,0.311595529,0.575907111,0.728275657,0.728275657,9298
2475,,0.430787742,0.774075449,0.76826638,0.774075449,5441
2476,,0.650038183,0.64385438,0.526783824,0.64385438,8852
2477,,0.230878904,0.608312964,0.654013276,0.654013276,3562
2478,,0.179041684,0.417009592,0.323476702,0.417009592,1335
2479,,0.217896372,0.676347375,0.701634645,0.701634645,7141
2480,,0.171136647,0.722566128,0.745298028,0.745298028,2877
2481,,0.374898314,0.541744769,0.588353932,0.588353932,13231
2482,,0.256969154,0.743243217,0.694258213,0.743243217,5340
2483,,0.204128444,0.138390571,0.276881725,0.276881725,1871
2484,,0.39964202,0.659145832,0.757148206,0.757148206,3706
2485,,0.414010495,0.653543293,0.599729538,0.653543293,2071
2486,,0.103288934,0.338476866,0.314479649,0.338476866,3022
2487,,0.139373928,0.67469877,0.69479686,0.69479686,3018
2488,,0.078255847,0.483847797,0.413477391,0.483847797,2711
2489,,0.440501034,0.09672831,0.156488553,0.156488553,214
2490,,0.471369773,0.514411509,0.712997735,0.712997735,13026
2491,,0.043767985,0,0,0,815
2492,,0.324657679,0.716272593,0.71233356,0.716272593,3284
2493,,0.517124832,0.172332019,0.038507249,0.172332019,4035
2494,,0.08181946,0.491159141,0.445441782,0.491159141,2262
2495,,0.155172899,0.621359229,0.603753924,0.621359229,3591
2496,,0.361653149,0.283268481,0.284425348,0.284425348,3884
2497,,0.473592401,0.718377948,0.700062335,0.718377948,20168
2498,,0.37081638,0.800630391,0.807049334,0.807049334,5393
2499,,0.243392959,0.686348855,0.619461536,0.686348855,8894
2500,,0.787750065,0.537387848,0.406750381,0.537387848,11001
2501,,0.247816771,0.329875529,0.325943679,0.329875529,1195
2502,,0.141042575,0.472803354,0.466973156,0.472803354,2248
2503,,0.214172542,0.6528337,0.591418505,0.6528337,6762
2504,,0.350335687,0.470484585,0.511130154,0.511130154,2445
2505,,0.271854341,0.587412596,0,0.587412596,1825
2506,,0.254178107,0.612585306,0.613321066,0.613321066,6852
2507,,0.173936903,0.470133215,0.435964912,0.470133215,6036
2508,,0.164153919,0.470836252,0.434703618,0.470836252,2076
2509,,0.115628742,0.321762353,0.478537351,0.478537351,1923
2510,,0.320924371,0.508179963,0.476842523,0.508179963,4826
2511,,0.075730413,0.699805081,0.458946079,0.699805081,2287
2512,,0.143881172,0.446808517,0.522273421,0.522273421,2251
2513,,0.719923019,0.156996593,0.016105417,0.156996593,908
2514,,0.151872739,0.349879503,0.510954738,0.510954738,5096
2515,,0.174678504,0.366213143,0.409890443,0.409890443,5682
2516,,0.37380445,0.750360131,0.826173306,0.826173306,11825
2517,,0.225664094,0.727740407,0.698715448,0.727740407,8520
2518,,0.462875456,0.58268708,0.716349483,0.716349483,11694
2519,,0.625664413,0.41538462,0.392592579,0.41538462,473
2520,,0.384331912,0.559011519,0.804202676,0.804202676,5092
2521,,0.521226406,0.419551939,0.474959612,0.474959612,729
2522,,0.127500594,0.704892159,0.643376172,0.704892159,4629
2523,,0.132464111,0.681405425,0.682306051,0.682306051,4768
2524,,0.183489189,0.596768677,0.504486203,0.596768677,5854
